eleveID;filiere;info;bloc;classement
E079;A+C;international;Economie du numérique;ECO_OEL30_TP
E079;A+C;international;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL56_TP|HSS_OEL58_TP|HSS_OEL50_TP|HSS_OEL65_TP|HSS_OEL51_TP|HSS_OEL53_TP|HSS_OEL61_TP|HSS_OEL52_TP|HSS_OEL59_TP|HSS_OEL57_TP
E079;A+C;international;IA;APM_4TC20_TP
E079;A+C;international;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E079;A+C;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CSC_OEL11_TP|CSC_OEL12_TP|PHY_OEL18_TP|CCH_OEL37_TP|CCH_OEL73_TP|PHY_OEL17_TP|PHY_OEL14_TP|PHY_OEL16_TP|APM_OEL03_TP
E079;A+C;international;SEHS;HSS_OEL46_TP|HSS_OEL32_TP|HSS_OEL44_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL33_TP|IME_OEL38_TP|HSS_OEL39_TP|IME_OEL31_TP|HSS_OEL43_TP
E079;A+C;international;Statistique;APM_4TC01_TP|APM_4TC02_TP|APM_4TC03_TP
E079;A+C;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E080;A+C;international;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E080;A+C;international;Economie du numérique;ECO_OEL30_TP
E080;A+C;international;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL65_TP|HSS_OEL66_TP|HSS_OEL56_TP|HSS_OEL61_TP|HSS_OEL58_TP|HSS_OEL52_TP|HSS_OEL59_TP|HSS_OEL53_TP|HSS_OEL50_TP|HSS_OEL57_TP|HSS_OEL51_TP
E080;A+C;international;IA;APM_4TC20_TP
E080;A+C;international;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC13_TP
E080;A+C;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CSC_OEL12_TP|CSC_OEL11_TP|CCH_OEL37_TP|PHY_OEL17_TP|PHY_OEL18_TP|PHY_OEL14_TP|APM_OEL03_TP|CCH_OEL73_TP|PHY_OEL16_TP
E080;A+C;international;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL42_TP|ECO_OEL40_TP|HSS_OEL32_TP|HSS_OEL39_TP|IME_OEL38_TP|HSS_OEL43_TP|IME_OEL31_TP|HSS_OEL33_TP
E080;A+C;international;Statistique;APM_4TC03_TP|APM_4TC01_TP|APM_4TC02_TP
E080;A+C;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E081;A+B;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E081;A+B;;Economie du numérique;ECO_OEL30_TP
E081;A+B;;Humanités Contemporaines;HSS_OEL61_TP|HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL52_TP|HSS_OEL59_TP|HSS_OEL50_TP|HSS_OEL66_TP|HSS_OEL56_TP|HSS_OEL58_TP|HSS_OEL65_TP|HSS_OEL51_TP|HSS_OEL57_TP
E081;A+B;;IA;APM_4TC20_TP
E081;A+B;;Optimisation;FMA_4TC12_TP|FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC10_TP
E081;A+B;;Ouverture scientifique;CSC_OEL10_TP|PHY_OEL18_TP|PHY_OEL14_TP|CSC_OEL13_TP|CSC_OEL12_TP|CSC_OEL07_TP|PHY_OEL17_TP|CCH_OEL73_TP|APM_OEL03_TP|CSC_OEL11_TP|CCH_OEL37_TP|PHY_OEL16_TP
E081;A+B;;SEHS;HSS_OEL46_TP|HSS_OEL33_TP|HSS_OEL44_TP|HSS_OEL43_TP|HSS_OEL39_TP|HSS_OEL32_TP|ECO_OEL40_TP|IME_OEL38_TP|IME_OEL31_TP|HSS_OEL42_TP
E081;A+B;;Statistique;APM_4TC03_TP|APM_4TC01_TP|APM_4TC02_TP
E081;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E082;A+B;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E082;A+B;;Economie du numérique;ECO_OEL30_TP
E082;A+B;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL61_TP|HSS_OEL66_TP|HSS_OEL65_TP|HSS_OEL53_TP|HSS_OEL50_TP|HSS_OEL58_TP|HSS_OEL56_TP|HSS_OEL51_TP|HSS_OEL59_TP|HSS_OEL52_TP|HSS_OEL57_TP
E082;A+B;;IA;APM_4TC20_TP
E082;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC13_TP
E082;A+B;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|PHY_OEL14_TP|PHY_OEL18_TP|PHY_OEL17_TP|CSC_OEL12_TP|CSC_OEL13_TP|CCH_OEL73_TP|CSC_OEL11_TP|CCH_OEL37_TP|PHY_OEL16_TP|APM_OEL03_TP
E082;A+B;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|ECO_OEL40_TP|HSS_OEL39_TP|HSS_OEL32_TP|HSS_OEL42_TP|HSS_OEL43_TP|IME_OEL38_TP|HSS_OEL33_TP|IME_OEL31_TP
E082;A+B;;Statistique;APM_4TC02_TP|APM_4TC03_TP|APM_4TC01_TP
E082;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E083;B+C;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E083;B+C;;Economie du numérique;ECO_OEL30_TP
E083;B+C;;Humanités Contemporaines;HSS_OEL58_TP|HSS_OEL66_TP|HSS_OEL50_TP|HSS_OEL61_TP|HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL65_TP|HSS_OEL56_TP|HSS_OEL51_TP|HSS_OEL57_TP|HSS_OEL52_TP|HSS_OEL59_TP
E083;B+C;;IA;APM_4TC20_TP
E083;B+C;;Optimisation;FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC12_TP|FMA_4TC13_TP
E083;B+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL12_TP|CCH_OEL37_TP|CSC_OEL07_TP|PHY_OEL18_TP|CCH_OEL73_TP|CSC_OEL11_TP|PHY_OEL16_TP|PHY_OEL17_TP|PHY_OEL14_TP|APM_OEL03_TP
E083;B+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|ECO_OEL40_TP|HSS_OEL39_TP|IME_OEL38_TP|HSS_OEL43_TP|HSS_OEL33_TP|HSS_OEL32_TP|HSS_OEL42_TP|IME_OEL31_TP
E083;B+C;;Statistique;APM_4TC02_TP|APM_4TC03_TP|APM_4TC01_TP
E083;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E084;B+C;;Droit;HSS_OEL22_TP|HSS_OEL21_TP|HSS_OEL25_TP
E084;B+C;;Economie du numérique;ECO_OEL30_TP
E084;B+C;;Humanités Contemporaines;HSS_OEL65_TP|HSS_OEL63_TP|HSS_OEL56_TP|HSS_OEL53_TP|HSS_OEL66_TP|HSS_OEL58_TP|HSS_OEL59_TP|HSS_OEL57_TP|HSS_OEL50_TP|HSS_OEL52_TP|HSS_OEL61_TP|HSS_OEL51_TP
E084;B+C;;IA;APM_4TC20_TP
E084;B+C;;Optimisation;FMA_4TC12_TP|FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC10_TP
E084;B+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CCH_OEL37_TP|CSC_OEL07_TP|CSC_OEL11_TP|APM_OEL03_TP|PHY_OEL18_TP|PHY_OEL16_TP|PHY_OEL17_TP|PHY_OEL14_TP|CCH_OEL73_TP|CSC_OEL12_TP
E084;B+C;;SEHS;HSS_OEL46_TP|ECO_OEL40_TP|HSS_OEL44_TP|HSS_OEL33_TP|HSS_OEL43_TP|HSS_OEL39_TP|HSS_OEL42_TP|IME_OEL31_TP|IME_OEL38_TP|HSS_OEL32_TP
E084;B+C;;Statistique;APM_4TC03_TP|APM_4TC02_TP|APM_4TC01_TP
E084;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E085;A+C;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E085;A+C;;Economie du numérique;ECO_OEL30_TP
E085;A+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL65_TP|HSS_OEL66_TP|HSS_OEL61_TP|HSS_OEL56_TP|HSS_OEL58_TP|HSS_OEL53_TP|HSS_OEL52_TP|HSS_OEL57_TP|HSS_OEL59_TP|HSS_OEL50_TP|HSS_OEL51_TP
E085;A+C;;IA;APM_4TC20_TP
E085;A+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC13_TP
E085;A+C;;Ouverture scientifique;CSC_OEL10_TP|APM_OEL03_TP|CSC_OEL07_TP|CSC_OEL13_TP|CCH_OEL37_TP|CCH_OEL73_TP|PHY_OEL14_TP|CSC_OEL12_TP|PHY_OEL17_TP|PHY_OEL16_TP|CSC_OEL11_TP|PHY_OEL18_TP
E085;A+C;;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL32_TP|HSS_OEL43_TP|HSS_OEL33_TP|IME_OEL31_TP|IME_OEL38_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL39_TP
E085;A+C;;Statistique;APM_4TC01_TP|APM_4TC02_TP|APM_4TC03_TP
E085;A+C;;Sécurité;CSC_4TC30_TP|CSC_4TC31_TP
E086;B+C;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E086;B+C;;Economie du numérique;ECO_OEL30_TP
E086;B+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL50_TP|HSS_OEL61_TP|HSS_OEL66_TP|HSS_OEL56_TP|HSS_OEL53_TP|HSS_OEL58_TP|HSS_OEL65_TP|HSS_OEL52_TP|HSS_OEL59_TP|HSS_OEL51_TP|HSS_OEL57_TP
E086;B+C;;IA;APM_4TC20_TP
E086;B+C;;Optimisation;FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC13_TP|FMA_4TC12_TP
E086;B+C;;Ouverture scientifique;CSC_OEL13_TP|CSC_OEL07_TP|CSC_OEL10_TP|CSC_OEL12_TP|CCH_OEL73_TP|APM_OEL03_TP|PHY_OEL14_TP|PHY_OEL17_TP|PHY_OEL18_TP|PHY_OEL16_TP|CSC_OEL11_TP|CCH_OEL37_TP
E086;B+C;;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL32_TP|HSS_OEL43_TP|ECO_OEL40_TP|HSS_OEL33_TP|HSS_OEL42_TP|IME_OEL38_TP|HSS_OEL39_TP|IME_OEL31_TP
E086;B+C;;Statistique;APM_4TC03_TP|APM_4TC01_TP|APM_4TC02_TP
E086;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E087;B+C;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E087;B+C;;Economie du numérique;ECO_OEL30_TP
E087;B+C;;Humanités Contemporaines;HSS_OEL53_TP|HSS_OEL56_TP|HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL65_TP|HSS_OEL50_TP|HSS_OEL52_TP|HSS_OEL61_TP|HSS_OEL51_TP|HSS_OEL57_TP|HSS_OEL58_TP|HSS_OEL59_TP
E087;B+C;;IA;APM_4TC20_TP
E087;B+C;;Optimisation;FMA_4TC12_TP|FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC10_TP
E087;B+C;;Ouverture scientifique;CSC_OEL13_TP|CSC_OEL10_TP|CSC_OEL07_TP|CSC_OEL12_TP|PHY_OEL16_TP|PHY_OEL14_TP|PHY_OEL18_TP|CCH_OEL73_TP|APM_OEL03_TP|CCH_OEL37_TP|CSC_OEL11_TP|PHY_OEL17_TP
E087;B+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL32_TP|HSS_OEL43_TP|HSS_OEL39_TP|HSS_OEL33_TP|IME_OEL31_TP|ECO_OEL40_TP|IME_OEL38_TP|HSS_OEL42_TP
E087;B+C;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E087;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E088;A+C;;Droit;HSS_OEL22_TP|HSS_OEL21_TP|HSS_OEL25_TP
E088;A+C;;Economie du numérique;ECO_OEL30_TP
E088;A+C;;Humanités Contemporaines;HSS_OEL50_TP|HSS_OEL63_TP|HSS_OEL61_TP|HSS_OEL65_TP|HSS_OEL57_TP|HSS_OEL52_TP|HSS_OEL66_TP|HSS_OEL53_TP|HSS_OEL59_TP|HSS_OEL58_TP|HSS_OEL56_TP|HSS_OEL51_TP
E088;A+C;;IA;APM_4TC20_TP
E088;A+C;;Optimisation;FMA_4TC13_TP|FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP
E088;A+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|APM_OEL03_TP|CSC_OEL12_TP|PHY_OEL18_TP|CSC_OEL11_TP|CCH_OEL37_TP|CCH_OEL73_TP|PHY_OEL17_TP|PHY_OEL16_TP|PHY_OEL14_TP
E088;A+C;;SEHS;HSS_OEL44_TP|ECO_OEL40_TP|HSS_OEL39_TP|HSS_OEL32_TP|HSS_OEL46_TP|IME_OEL38_TP|HSS_OEL33_TP|HSS_OEL42_TP|HSS_OEL43_TP|IME_OEL31_TP
E088;A+C;;Statistique;APM_4TC01_TP|APM_4TC02_TP|APM_4TC03_TP
E088;A+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E089;A+C;;Droit;HSS_OEL25_TP|HSS_OEL21_TP|HSS_OEL22_TP
E089;A+C;;Economie du numérique;ECO_OEL30_TP
E089;A+C;;Humanités Contemporaines;HSS_OEL61_TP|HSS_OEL66_TP|HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL57_TP|HSS_OEL65_TP|HSS_OEL50_TP|HSS_OEL58_TP|HSS_OEL51_TP|HSS_OEL52_TP|HSS_OEL56_TP|HSS_OEL59_TP
E089;A+C;;IA;APM_4TC20_TP
E089;A+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E089;A+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CSC_OEL11_TP|PHY_OEL18_TP|CCH_OEL37_TP|CCH_OEL73_TP|PHY_OEL17_TP|APM_OEL03_TP|CSC_OEL12_TP|PHY_OEL16_TP|PHY_OEL14_TP
E089;A+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|IME_OEL38_TP|ECO_OEL40_TP|HSS_OEL43_TP|HSS_OEL42_TP|HSS_OEL33_TP|IME_OEL31_TP|HSS_OEL39_TP|HSS_OEL32_TP
E089;A+C;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E089;A+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E090;B+C;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E090;B+C;;Economie du numérique;ECO_OEL30_TP
E090;B+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL58_TP|HSS_OEL66_TP|HSS_OEL65_TP|HSS_OEL53_TP|HSS_OEL50_TP|HSS_OEL56_TP|HSS_OEL51_TP|HSS_OEL61_TP|HSS_OEL59_TP|HSS_OEL57_TP|HSS_OEL52_TP
E090;B+C;;IA;APM_4TC20_TP
E090;B+C;;Optimisation;FMA_4TC12_TP|FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC13_TP
E090;B+C;;Ouverture scientifique;CSC_OEL10_TP|PHY_OEL17_TP|CCH_OEL37_TP|CSC_OEL13_TP|PHY_OEL18_TP|CSC_OEL07_TP|PHY_OEL14_TP|CCH_OEL73_TP|CSC_OEL12_TP|PHY_OEL16_TP|APM_OEL03_TP|CSC_OEL11_TP
E090;B+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL33_TP|IME_OEL38_TP|HSS_OEL43_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL39_TP|HSS_OEL32_TP|IME_OEL31_TP
E090;B+C;;Statistique;APM_4TC01_TP|APM_4TC03_TP|APM_4TC02_TP
E090;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E091;A+C;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E091;A+C;;Economie du numérique;ECO_OEL30_TP
E091;A+C;;Humanités Contemporaines;HSS_OEL61_TP|HSS_OEL65_TP|HSS_OEL50_TP|HSS_OEL58_TP|HSS_OEL53_TP|HSS_OEL52_TP|HSS_OEL66_TP|HSS_OEL63_TP|HSS_OEL56_TP|HSS_OEL59_TP|HSS_OEL57_TP|HSS_OEL51_TP
E091;A+C;;IA;APM_4TC20_TP
E091;A+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E091;A+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CCH_OEL73_TP|PHY_OEL14_TP|CSC_OEL11_TP|CCH_OEL37_TP|PHY_OEL18_TP|PHY_OEL17_TP|APM_OEL03_TP|CSC_OEL12_TP|PHY_OEL16_TP
E091;A+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL43_TP|HSS_OEL42_TP|IME_OEL38_TP|HSS_OEL32_TP|HSS_OEL39_TP|ECO_OEL40_TP|HSS_OEL33_TP|IME_OEL31_TP
E091;A+C;;Statistique;APM_4TC02_TP|APM_4TC03_TP|APM_4TC01_TP
E091;A+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E092;A+C;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E092;A+C;;Economie du numérique;ECO_OEL30_TP
E092;A+C;;Humanités Contemporaines;HSS_OEL58_TP|HSS_OEL63_TP|HSS_OEL57_TP|HSS_OEL66_TP|HSS_OEL59_TP|HSS_OEL50_TP|HSS_OEL61_TP|HSS_OEL53_TP|HSS_OEL51_TP|HSS_OEL56_TP|HSS_OEL65_TP|HSS_OEL52_TP
E092;A+C;;IA;APM_4TC20_TP
E092;A+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC13_TP
E092;A+C;;Ouverture scientifique;CSC_OEL07_TP|CSC_OEL10_TP|CSC_OEL13_TP|PHY_OEL14_TP|CCH_OEL73_TP|PHY_OEL18_TP|APM_OEL03_TP|CCH_OEL37_TP|PHY_OEL17_TP|CSC_OEL11_TP|PHY_OEL16_TP|CSC_OEL12_TP
E092;A+C;;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL39_TP|HSS_OEL42_TP|HSS_OEL33_TP|HSS_OEL43_TP|ECO_OEL40_TP|HSS_OEL32_TP|IME_OEL38_TP|IME_OEL31_TP
E092;A+C;;Statistique;APM_4TC03_TP|APM_4TC01_TP|APM_4TC02_TP
E092;A+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E093;B+C;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E093;B+C;;Economie du numérique;ECO_OEL30_TP
E093;B+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL50_TP|HSS_OEL51_TP|HSS_OEL53_TP|HSS_OEL61_TP|HSS_OEL58_TP|HSS_OEL66_TP|HSS_OEL52_TP|HSS_OEL65_TP|HSS_OEL57_TP|HSS_OEL56_TP|HSS_OEL59_TP
E093;B+C;;IA;APM_4TC20_TP
E093;B+C;;Optimisation;FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC12_TP|FMA_4TC13_TP
E093;B+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CSC_OEL12_TP|APM_OEL03_TP|CSC_OEL11_TP|PHY_OEL18_TP|CCH_OEL37_TP|PHY_OEL14_TP|CCH_OEL73_TP|PHY_OEL17_TP|PHY_OEL16_TP
E093;B+C;;SEHS;HSS_OEL46_TP|HSS_OEL39_TP|HSS_OEL44_TP|HSS_OEL43_TP|HSS_OEL33_TP|IME_OEL38_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL32_TP|IME_OEL31_TP
E093;B+C;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E093;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E094;A+B;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E094;A+B;;Economie du numérique;ECO_OEL30_TP
E094;A+B;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL57_TP|HSS_OEL58_TP|HSS_OEL61_TP|HSS_OEL50_TP|HSS_OEL65_TP|HSS_OEL53_TP|HSS_OEL51_TP|HSS_OEL59_TP|HSS_OEL56_TP|HSS_OEL52_TP
E094;A+B;;IA;APM_4TC20_TP
E094;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC13_TP
E094;A+B;;Ouverture scientifique;CSC_OEL13_TP|CSC_OEL10_TP|CSC_OEL07_TP|CCH_OEL37_TP|PHY_OEL14_TP|CCH_OEL73_TP|CSC_OEL12_TP|PHY_OEL16_TP|PHY_OEL17_TP|CSC_OEL11_TP|APM_OEL03_TP|PHY_OEL18_TP
E094;A+B;;SEHS;HSS_OEL39_TP|HSS_OEL43_TP|HSS_OEL46_TP|HSS_OEL44_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL32_TP|IME_OEL38_TP|HSS_OEL33_TP|IME_OEL31_TP
E094;A+B;;Statistique;APM_4TC01_TP|APM_4TC02_TP|APM_4TC03_TP
E094;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E095;B+C;;Droit;HSS_OEL25_TP|HSS_OEL22_TP|HSS_OEL21_TP
E095;B+C;;Economie du numérique;ECO_OEL30_TP
E095;B+C;;Humanités Contemporaines;HSS_OEL61_TP|HSS_OEL53_TP|HSS_OEL58_TP|HSS_OEL63_TP|HSS_OEL56_TP|HSS_OEL50_TP|HSS_OEL65_TP|HSS_OEL51_TP|HSS_OEL52_TP|HSS_OEL59_TP|HSS_OEL66_TP|HSS_OEL57_TP
E095;B+C;;IA;APM_4TC20_TP
E095;B+C;;Optimisation;FMA_4TC12_TP|FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC13_TP
E095;B+C;;Ouverture scientifique;CSC_OEL07_TP|CSC_OEL10_TP|CSC_OEL13_TP|PHY_OEL17_TP|CSC_OEL11_TP|CCH_OEL37_TP|PHY_OEL14_TP|CCH_OEL73_TP|PHY_OEL18_TP|APM_OEL03_TP|PHY_OEL16_TP|CSC_OEL12_TP
E095;B+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL42_TP|ECO_OEL40_TP|HSS_OEL39_TP|HSS_OEL43_TP|HSS_OEL32_TP|HSS_OEL33_TP|IME_OEL38_TP|IME_OEL31_TP
E095;B+C;;Statistique;APM_4TC01_TP|APM_4TC02_TP|APM_4TC03_TP
E095;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E096;B+C;;Droit;HSS_OEL22_TP|HSS_OEL21_TP|HSS_OEL25_TP
E096;B+C;;Economie du numérique;ECO_OEL30_TP
E096;B+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL61_TP|HSS_OEL52_TP|HSS_OEL58_TP|HSS_OEL53_TP|HSS_OEL51_TP|HSS_OEL66_TP|HSS_OEL57_TP|HSS_OEL59_TP|HSS_OEL50_TP|HSS_OEL56_TP|HSS_OEL65_TP
E096;B+C;;IA;APM_4TC20_TP
E096;B+C;;Optimisation;FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC12_TP|FMA_4TC10_TP
E096;B+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|CSC_OEL13_TP|PHY_OEL14_TP|CSC_OEL12_TP|PHY_OEL17_TP|APM_OEL03_TP|CSC_OEL11_TP|PHY_OEL18_TP|CCH_OEL73_TP|PHY_OEL16_TP|CCH_OEL37_TP
E096;B+C;;SEHS;HSS_OEL44_TP|IME_OEL38_TP|HSS_OEL33_TP|IME_OEL31_TP|HSS_OEL32_TP|HSS_OEL43_TP|HSS_OEL46_TP|ECO_OEL40_TP|HSS_OEL39_TP|HSS_OEL42_TP
E096;B+C;;Statistique;APM_4TC01_TP|APM_4TC02_TP|APM_4TC03_TP
E096;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E097;A+B;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E097;A+B;;Economie du numérique;ECO_OEL30_TP
E097;A+B;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL58_TP|HSS_OEL65_TP|HSS_OEL61_TP|HSS_OEL66_TP|HSS_OEL53_TP|HSS_OEL57_TP|HSS_OEL50_TP|HSS_OEL56_TP|HSS_OEL52_TP|HSS_OEL51_TP|HSS_OEL59_TP
E097;A+B;;IA;APM_4TC20_TP
E097;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC12_TP|FMA_4TC13_TP
E097;A+B;;Ouverture scientifique;PHY_OEL18_TP|CSC_OEL13_TP|CSC_OEL07_TP|PHY_OEL14_TP|PHY_OEL17_TP|CSC_OEL10_TP|APM_OEL03_TP|CCH_OEL37_TP|CSC_OEL11_TP|CCH_OEL73_TP|PHY_OEL16_TP|CSC_OEL12_TP
E097;A+B;;SEHS;HSS_OEL46_TP|HSS_OEL42_TP|HSS_OEL44_TP|HSS_OEL39_TP|IME_OEL38_TP|HSS_OEL33_TP|HSS_OEL43_TP|ECO_OEL40_TP|HSS_OEL32_TP|IME_OEL31_TP
E097;A+B;;Statistique;APM_4TC01_TP|APM_4TC02_TP|APM_4TC03_TP
E097;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E098;A+C;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E098;A+C;;Economie du numérique;ECO_OEL30_TP
E098;A+C;;Humanités Contemporaines;HSS_OEL58_TP|HSS_OEL63_TP|HSS_OEL57_TP|HSS_OEL66_TP|HSS_OEL56_TP|HSS_OEL59_TP|HSS_OEL65_TP|HSS_OEL50_TP|HSS_OEL61_TP|HSS_OEL52_TP|HSS_OEL51_TP|HSS_OEL53_TP
E098;A+C;;IA;APM_4TC20_TP
E098;A+C;;Optimisation;FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC12_TP|FMA_4TC13_TP
E098;A+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|PHY_OEL14_TP|CSC_OEL11_TP|PHY_OEL18_TP|CSC_OEL12_TP|CSC_OEL07_TP|CCH_OEL37_TP|CCH_OEL73_TP|APM_OEL03_TP|PHY_OEL17_TP|PHY_OEL16_TP
E098;A+C;;SEHS;HSS_OEL44_TP|IME_OEL38_TP|HSS_OEL46_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL32_TP|IME_OEL31_TP|HSS_OEL43_TP|HSS_OEL39_TP|HSS_OEL33_TP
E098;A+C;;Statistique;APM_4TC01_TP|APM_4TC02_TP|APM_4TC03_TP
E098;A+C;;Sécurité;CSC_4TC30_TP|CSC_4TC31_TP
