eleveID;filiere;info;classement_matieres
E098;A+C;;ECO_OEL30_TP|APM_4TC20_TP|CSC_OEL10_TP|HSS_OEL44_TP|APM_4TC01_TP|FMA_4TC11_TP|IME_OEL38_TP|CSC_4TC30_TP|CSC_OEL13_TP|HSS_OEL46_TP|HSS_OEL58_TP|FMA_4TC10_TP|PHY_OEL14_TP|CSC_4TC31_TP|ECO_OEL40_TP|HSS_OEL21_TP|HSS_OEL42_TP|HSS_OEL63_TP|HSS_OEL32_TP|HSS_OEL57_TP|HSS_OEL66_TP|IME_OEL31_TP|CSC_OEL11_TP|HSS_OEL56_TP|HSS_OEL59_TP|HSS_OEL43_TP|HSS_OEL65_TP|HSS_OEL25_TP|PHY_OEL18_TP|CSC_OEL12_TP|HSS_OEL50_TP|CSC_OEL07_TP|HSS_OEL61_TP|CCH_OEL37_TP|FMA_4TC12_TP|APM_4TC02_TP|CCH_OEL73_TP|HSS_OEL22_TP|HSS_OEL39_TP|HSS_OEL33_TP|FMA_4TC13_TP|HSS_OEL52_TP|APM_OEL03_TP|PHY_OEL17_TP|APM_4TC03_TP|HSS_OEL51_TP|HSS_OEL53_TP|PHY_OEL16_TP
E099;B+C;;FMA_4TC11_TP|ECO_OEL30_TP|CSC_OEL10_TP|PHY_OEL17_TP|CSC_OEL13_TP|HSS_OEL39_TP|HSS_OEL63_TP|FMA_4TC12_TP|APM_4TC20_TP|CSC_OEL11_TP|CSC_OEL07_TP|HSS_OEL46_TP|HSS_OEL25_TP|HSS_OEL21_TP|HSS_OEL43_TP|CSC_4TC31_TP|HSS_OEL50_TP|CCH_OEL37_TP|PHY_OEL18_TP|HSS_OEL44_TP|HSS_OEL61_TP|IME_OEL31_TP|APM_4TC02_TP|HSS_OEL66_TP|PHY_OEL14_TP|APM_OEL03_TP|IME_OEL38_TP|HSS_OEL58_TP|HSS_OEL42_TP|FMA_4TC10_TP|FMA_4TC13_TP|HSS_OEL53_TP|HSS_OEL22_TP|HSS_OEL65_TP|HSS_OEL59_TP|CCH_OEL73_TP|PHY_OEL16_TP|HSS_OEL51_TP|HSS_OEL57_TP|HSS_OEL33_TP|HSS_OEL32_TP|HSS_OEL56_TP|CSC_4TC30_TP|CSC_OEL12_TP|ECO_OEL40_TP|APM_4TC03_TP|HSS_OEL52_TP|APM_4TC01_TP
E100;A+C;;APM_4TC20_TP|CSC_OEL10_TP|CSC_OEL07_TP|HSS_OEL46_TP|HSS_OEL63_TP|ECO_OEL30_TP|FMA_4TC11_TP|CSC_OEL13_TP|CSC_OEL11_TP|CSC_4TC31_TP|FMA_4TC12_TP|APM_OEL03_TP|HSS_OEL58_TP|CCH_OEL37_TP|HSS_OEL53_TP|HSS_OEL33_TP|HSS_OEL22_TP|HSS_OEL44_TP|HSS_OEL42_TP|PHY_OEL14_TP|HSS_OEL21_TP|PHY_OEL18_TP|FMA_4TC10_TP|CSC_4TC30_TP|HSS_OEL57_TP|CCH_OEL73_TP|CSC_OEL12_TP|APM_4TC02_TP|HSS_OEL56_TP|HSS_OEL61_TP|HSS_OEL50_TP|HSS_OEL32_TP|APM_4TC01_TP|HSS_OEL65_TP|HSS_OEL51_TP|HSS_OEL43_TP|HSS_OEL39_TP|PHY_OEL17_TP|HSS_OEL66_TP|PHY_OEL16_TP|HSS_OEL59_TP|APM_4TC03_TP|HSS_OEL52_TP|ECO_OEL40_TP|IME_OEL38_TP|FMA_4TC13_TP|HSS_OEL25_TP|IME_OEL31_TP
E101;A+B;;APM_4TC20_TP|CSC_OEL10_TP|FMA_4TC11_TP|ECO_OEL30_TP|HSS_OEL46_TP|HSS_OEL44_TP|CSC_OEL07_TP|CSC_4TC31_TP|FMA_4TC12_TP|HSS_OEL63_TP|APM_4TC02_TP|HSS_OEL32_TP|FMA_4TC13_TP|PHY_OEL18_TP|HSS_OEL25_TP|HSS_OEL53_TP|APM_4TC01_TP|CSC_OEL12_TP|HSS_OEL21_TP|CSC_OEL13_TP|HSS_OEL43_TP|HSS_OEL50_TP|APM_4TC03_TP|FMA_4TC10_TP|CSC_4TC30_TP|CCH_OEL37_TP|HSS_OEL65_TP|HSS_OEL22_TP|PHY_OEL16_TP|HSS_OEL39_TP|CSC_OEL11_TP|HSS_OEL51_TP|HSS_OEL42_TP|HSS_OEL58_TP|ECO_OEL40_TP|APM_OEL03_TP|IME_OEL38_TP|PHY_OEL17_TP|HSS_OEL66_TP|HSS_OEL61_TP|CCH_OEL73_TP|HSS_OEL57_TP|HSS_OEL56_TP|PHY_OEL14_TP|HSS_OEL33_TP|IME_OEL31_TP|HSS_OEL59_TP|HSS_OEL52_TP
E102;B+C;;CSC_OEL10_TP|APM_4TC20_TP|HSS_OEL44_TP|CSC_OEL13_TP|HSS_OEL63_TP|CSC_OEL07_TP|ECO_OEL30_TP|FMA_4TC12_TP|FMA_4TC11_TP|HSS_OEL46_TP|PHY_OEL18_TP|APM_4TC01_TP|HSS_OEL42_TP|ECO_OEL40_TP|FMA_4TC10_TP|CSC_4TC31_TP|HSS_OEL21_TP|HSS_OEL50_TP|CSC_4TC30_TP|HSS_OEL66_TP|APM_OEL03_TP|HSS_OEL43_TP|HSS_OEL52_TP|CSC_OEL12_TP|CCH_OEL73_TP|CCH_OEL37_TP|HSS_OEL32_TP|APM_4TC03_TP|HSS_OEL58_TP|HSS_OEL53_TP|CSC_OEL11_TP|HSS_OEL57_TP|HSS_OEL61_TP|APM_4TC02_TP|HSS_OEL25_TP|IME_OEL38_TP|PHY_OEL17_TP|FMA_4TC13_TP|HSS_OEL22_TP|HSS_OEL56_TP|HSS_OEL51_TP|HSS_OEL33_TP|PHY_OEL16_TP|PHY_OEL14_TP|HSS_OEL65_TP|HSS_OEL39_TP|IME_OEL31_TP|HSS_OEL59_TP
E103;A+B;;APM_4TC20_TP|FMA_4TC11_TP|CSC_OEL10_TP|ECO_OEL30_TP|CSC_OEL07_TP|CSC_4TC31_TP|HSS_OEL46_TP|CSC_OEL13_TP|FMA_4TC10_TP|FMA_4TC12_TP|HSS_OEL63_TP|HSS_OEL21_TP|CSC_OEL11_TP|HSS_OEL25_TP|FMA_4TC13_TP|HSS_OEL50_TP|PHY_OEL18_TP|APM_OEL03_TP|HSS_OEL56_TP|HSS_OEL44_TP|APM_4TC02_TP|CSC_4TC30_TP|PHY_OEL17_TP|HSS_OEL43_TP|PHY_OEL14_TP|HSS_OEL33_TP|IME_OEL38_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL22_TP|HSS_OEL51_TP|CSC_OEL12_TP|HSS_OEL39_TP|APM_4TC01_TP|HSS_OEL65_TP|HSS_OEL59_TP|HSS_OEL32_TP|CCH_OEL73_TP|APM_4TC03_TP|HSS_OEL58_TP|HSS_OEL53_TP|PHY_OEL16_TP|HSS_OEL52_TP|HSS_OEL57_TP|HSS_OEL61_TP|CCH_OEL37_TP|HSS_OEL66_TP|IME_OEL31_TP
E104;B+C;;APM_4TC20_TP|CSC_OEL10_TP|HSS_OEL21_TP|ECO_OEL30_TP|FMA_4TC11_TP|HSS_OEL44_TP|APM_OEL03_TP|HSS_OEL46_TP|PHY_OEL14_TP|CSC_OEL13_TP|CSC_4TC31_TP|FMA_4TC10_TP|APM_4TC03_TP|PHY_OEL17_TP|HSS_OEL61_TP|HSS_OEL66_TP|HSS_OEL58_TP|HSS_OEL42_TP|HSS_OEL63_TP|FMA_4TC12_TP|HSS_OEL32_TP|HSS_OEL53_TP|CSC_OEL12_TP|PHY_OEL18_TP|CSC_4TC30_TP|HSS_OEL50_TP|CSC_OEL07_TP|PHY_OEL16_TP|CSC_OEL11_TP|HSS_OEL56_TP|APM_4TC02_TP|HSS_OEL43_TP|HSS_OEL39_TP|APM_4TC01_TP|ECO_OEL40_TP|CCH_OEL73_TP|CCH_OEL37_TP|HSS_OEL59_TP|HSS_OEL65_TP|IME_OEL31_TP|IME_OEL38_TP|HSS_OEL22_TP|FMA_4TC13_TP|HSS_OEL57_TP|HSS_OEL51_TP|HSS_OEL33_TP|HSS_OEL52_TP|HSS_OEL25_TP
E105;A+B;;APM_4TC20_TP|HSS_OEL46_TP|CSC_OEL10_TP|ECO_OEL30_TP|FMA_4TC11_TP|CSC_OEL13_TP|HSS_OEL63_TP|APM_4TC01_TP|CSC_OEL07_TP|APM_4TC03_TP|CSC_4TC31_TP|PHY_OEL18_TP|HSS_OEL65_TP|HSS_OEL32_TP|PHY_OEL14_TP|HSS_OEL25_TP|HSS_OEL21_TP|HSS_OEL44_TP|CSC_OEL11_TP|FMA_4TC10_TP|HSS_OEL42_TP|FMA_4TC12_TP|CCH_OEL73_TP|ECO_OEL40_TP|IME_OEL38_TP|APM_OEL03_TP|HSS_OEL22_TP|FMA_4TC13_TP|CSC_OEL12_TP|HSS_OEL43_TP|HSS_OEL66_TP|CSC_4TC30_TP|HSS_OEL61_TP|CCH_OEL37_TP|HSS_OEL39_TP|PHY_OEL17_TP|HSS_OEL58_TP|HSS_OEL50_TP|APM_4TC02_TP|HSS_OEL57_TP|HSS_OEL56_TP|HSS_OEL33_TP|HSS_OEL53_TP|HSS_OEL59_TP|PHY_OEL16_TP|HSS_OEL51_TP|IME_OEL31_TP|HSS_OEL52_TP
E106;A+B;;CSC_OEL10_TP|APM_4TC20_TP|FMA_4TC11_TP|ECO_OEL30_TP|CSC_OEL13_TP|CSC_OEL07_TP|HSS_OEL46_TP|HSS_OEL44_TP|APM_4TC01_TP|CSC_4TC31_TP|HSS_OEL66_TP|FMA_4TC12_TP|HSS_OEL33_TP|FMA_4TC10_TP|APM_4TC03_TP|FMA_4TC13_TP|HSS_OEL32_TP|HSS_OEL56_TP|PHY_OEL14_TP|APM_OEL03_TP|APM_4TC02_TP|HSS_OEL42_TP|IME_OEL38_TP|HSS_OEL63_TP|ECO_OEL40_TP|HSS_OEL61_TP|HSS_OEL65_TP|HSS_OEL25_TP|HSS_OEL21_TP|CSC_OEL12_TP|CCH_OEL73_TP|HSS_OEL50_TP|HSS_OEL53_TP|CCH_OEL37_TP|HSS_OEL58_TP|HSS_OEL39_TP|CSC_OEL11_TP|PHY_OEL17_TP|HSS_OEL43_TP|HSS_OEL57_TP|HSS_OEL22_TP|HSS_OEL51_TP|CSC_4TC30_TP|PHY_OEL18_TP|IME_OEL31_TP|HSS_OEL59_TP|HSS_OEL52_TP|PHY_OEL16_TP
E107;B+C;;APM_4TC20_TP|CSC_OEL10_TP|FMA_4TC11_TP|ECO_OEL30_TP|HSS_OEL46_TP|HSS_OEL21_TP|CSC_OEL07_TP|CSC_OEL13_TP|PHY_OEL17_TP|PHY_OEL18_TP|CCH_OEL37_TP|HSS_OEL63_TP|FMA_4TC12_TP|PHY_OEL14_TP|HSS_OEL32_TP|APM_4TC03_TP|FMA_4TC13_TP|CSC_4TC31_TP|HSS_OEL61_TP|CSC_OEL12_TP|IME_OEL38_TP|HSS_OEL44_TP|CSC_4TC30_TP|HSS_OEL50_TP|HSS_OEL59_TP|HSS_OEL25_TP|HSS_OEL22_TP|PHY_OEL16_TP|APM_4TC02_TP|HSS_OEL53_TP|APM_OEL03_TP|APM_4TC01_TP|HSS_OEL42_TP|HSS_OEL58_TP|HSS_OEL33_TP|HSS_OEL52_TP|HSS_OEL43_TP|HSS_OEL39_TP|HSS_OEL56_TP|HSS_OEL51_TP|CCH_OEL73_TP|HSS_OEL66_TP|FMA_4TC10_TP|HSS_OEL65_TP|ECO_OEL40_TP|CSC_OEL11_TP|HSS_OEL57_TP|IME_OEL31_TP
E108;B+C;;ECO_OEL30_TP|CSC_OEL10_TP|FMA_4TC11_TP|APM_4TC20_TP|HSS_OEL63_TP|HSS_OEL46_TP|HSS_OEL53_TP|HSS_OEL44_TP|CSC_4TC31_TP|HSS_OEL32_TP|HSS_OEL21_TP|FMA_4TC10_TP|HSS_OEL22_TP|HSS_OEL42_TP|CSC_OEL07_TP|PHY_OEL18_TP|HSS_OEL56_TP|HSS_OEL65_TP|HSS_OEL25_TP|CSC_OEL13_TP|HSS_OEL39_TP|HSS_OEL33_TP|FMA_4TC13_TP|HSS_OEL50_TP|APM_4TC01_TP|HSS_OEL58_TP|HSS_OEL66_TP|HSS_OEL43_TP|PHY_OEL17_TP|APM_4TC03_TP|CSC_4TC30_TP|FMA_4TC12_TP|HSS_OEL61_TP|CCH_OEL37_TP|CSC_OEL11_TP|CSC_OEL12_TP|HSS_OEL52_TP|CCH_OEL73_TP|HSS_OEL57_TP|IME_OEL38_TP|APM_OEL03_TP|IME_OEL31_TP|HSS_OEL59_TP|PHY_OEL14_TP|APM_4TC02_TP|ECO_OEL40_TP|PHY_OEL16_TP|HSS_OEL51_TP
E109;B+C;;HSS_OEL46_TP|APM_4TC20_TP|ECO_OEL30_TP|HSS_OEL66_TP|CSC_OEL10_TP|FMA_4TC12_TP|HSS_OEL21_TP|CSC_OEL13_TP|FMA_4TC13_TP|CSC_OEL07_TP|PHY_OEL14_TP|FMA_4TC11_TP|APM_4TC02_TP|HSS_OEL51_TP|HSS_OEL39_TP|ECO_OEL40_TP|HSS_OEL61_TP|HSS_OEL25_TP|HSS_OEL56_TP|HSS_OEL33_TP|HSS_OEL63_TP|CCH_OEL73_TP|HSS_OEL52_TP|HSS_OEL65_TP|HSS_OEL42_TP|APM_OEL03_TP|HSS_OEL32_TP|CSC_4TC31_TP|HSS_OEL50_TP|HSS_OEL59_TP|PHY_OEL18_TP|HSS_OEL43_TP|CSC_OEL11_TP|APM_4TC01_TP|HSS_OEL58_TP|PHY_OEL17_TP|APM_4TC03_TP|HSS_OEL22_TP|HSS_OEL53_TP|HSS_OEL57_TP|HSS_OEL44_TP|IME_OEL31_TP|CSC_4TC30_TP|PHY_OEL16_TP|CSC_OEL12_TP|IME_OEL38_TP|FMA_4TC10_TP|CCH_OEL37_TP
E110;B+C;;APM_4TC20_TP|ECO_OEL30_TP|CSC_OEL13_TP|CSC_OEL10_TP|HSS_OEL44_TP|FMA_4TC11_TP|HSS_OEL46_TP|CSC_OEL07_TP|HSS_OEL21_TP|HSS_OEL63_TP|HSS_OEL42_TP|CSC_4TC31_TP|HSS_OEL61_TP|HSS_OEL43_TP|ECO_OEL40_TP|HSS_OEL22_TP|CSC_OEL12_TP|FMA_4TC12_TP|HSS_OEL65_TP|HSS_OEL50_TP|APM_4TC01_TP|HSS_OEL56_TP|PHY_OEL18_TP|HSS_OEL52_TP|IME_OEL38_TP|PHY_OEL14_TP|HSS_OEL25_TP|PHY_OEL17_TP|HSS_OEL58_TP|HSS_OEL66_TP|HSS_OEL32_TP|APM_4TC02_TP|APM_OEL03_TP|HSS_OEL59_TP|CSC_4TC30_TP|HSS_OEL39_TP|FMA_4TC10_TP|CCH_OEL73_TP|CCH_OEL37_TP|APM_4TC03_TP|IME_OEL31_TP|FMA_4TC13_TP|HSS_OEL33_TP|CSC_OEL11_TP|PHY_OEL16_TP|HSS_OEL53_TP|HSS_OEL57_TP|HSS_OEL51_TP
E111;A+B;;FMA_4TC11_TP|CSC_OEL10_TP|APM_4TC20_TP|HSS_OEL44_TP|HSS_OEL63_TP|FMA_4TC12_TP|CSC_4TC31_TP|HSS_OEL21_TP|CSC_OEL07_TP|PHY_OEL18_TP|HSS_OEL33_TP|ECO_OEL30_TP|PHY_OEL17_TP|HSS_OEL58_TP|CSC_OEL13_TP|ECO_OEL40_TP|HSS_OEL46_TP|HSS_OEL39_TP|APM_4TC02_TP|HSS_OEL25_TP|CCH_OEL73_TP|CSC_OEL11_TP|FMA_4TC10_TP|HSS_OEL66_TP|APM_4TC01_TP|HSS_OEL50_TP|IME_OEL38_TP|APM_4TC03_TP|FMA_4TC13_TP|PHY_OEL16_TP|HSS_OEL53_TP|HSS_OEL22_TP|HSS_OEL32_TP|HSS_OEL56_TP|HSS_OEL59_TP|CCH_OEL37_TP|HSS_OEL42_TP|IME_OEL31_TP|CSC_OEL12_TP|APM_OEL03_TP|HSS_OEL61_TP|HSS_OEL65_TP|CSC_4TC30_TP|PHY_OEL14_TP|HSS_OEL51_TP|HSS_OEL52_TP|HSS_OEL57_TP|HSS_OEL43_TP
E112;A+B;;CSC_OEL10_TP|FMA_4TC11_TP|APM_4TC20_TP|HSS_OEL39_TP|FMA_4TC12_TP|HSS_OEL63_TP|CSC_4TC31_TP|CSC_OEL13_TP|ECO_OEL30_TP|HSS_OEL46_TP|HSS_OEL44_TP|CSC_OEL07_TP|HSS_OEL43_TP|FMA_4TC13_TP|HSS_OEL56_TP|HSS_OEL21_TP|ECO_OEL40_TP|PHY_OEL17_TP|HSS_OEL22_TP|HSS_OEL53_TP|APM_4TC02_TP|HSS_OEL42_TP|HSS_OEL57_TP|HSS_OEL59_TP|HSS_OEL66_TP|HSS_OEL61_TP|CSC_4TC30_TP|HSS_OEL33_TP|HSS_OEL32_TP|APM_4TC03_TP|HSS_OEL50_TP|IME_OEL31_TP|HSS_OEL58_TP|PHY_OEL18_TP|CCH_OEL37_TP|HSS_OEL65_TP|CSC_OEL11_TP|PHY_OEL14_TP|HSS_OEL51_TP|APM_OEL03_TP|PHY_OEL16_TP|HSS_OEL25_TP|CSC_OEL12_TP|APM_4TC01_TP|CCH_OEL73_TP|FMA_4TC10_TP|IME_OEL38_TP|HSS_OEL52_TP
E113;A+B;;CSC_OEL10_TP|APM_4TC20_TP|ECO_OEL30_TP|CSC_4TC31_TP|HSS_OEL44_TP|ECO_OEL40_TP|HSS_OEL63_TP|HSS_OEL21_TP|HSS_OEL66_TP|HSS_OEL46_TP|APM_4TC02_TP|FMA_4TC12_TP|CSC_OEL13_TP|CSC_4TC30_TP|CSC_OEL07_TP|PHY_OEL18_TP|FMA_4TC11_TP|CCH_OEL73_TP|HSS_OEL56_TP|CCH_OEL37_TP|HSS_OEL22_TP|PHY_OEL17_TP|CSC_OEL11_TP|HSS_OEL50_TP|APM_4TC03_TP|HSS_OEL25_TP|HSS_OEL65_TP|PHY_OEL16_TP|HSS_OEL59_TP|HSS_OEL39_TP|APM_4TC01_TP|FMA_4TC10_TP|HSS_OEL53_TP|IME_OEL38_TP|CSC_OEL12_TP|HSS_OEL32_TP|HSS_OEL61_TP|HSS_OEL43_TP|HSS_OEL42_TP|FMA_4TC13_TP|HSS_OEL33_TP|APM_OEL03_TP|HSS_OEL58_TP|HSS_OEL51_TP|HSS_OEL52_TP|PHY_OEL14_TP|HSS_OEL57_TP|IME_OEL31_TP
E114;A+C;;CSC_OEL10_TP|APM_4TC20_TP|CSC_OEL13_TP|HSS_OEL46_TP|ECO_OEL30_TP|FMA_4TC11_TP|HSS_OEL44_TP|HSS_OEL21_TP|CSC_OEL07_TP|HSS_OEL61_TP|CSC_OEL11_TP|FMA_4TC12_TP|APM_OEL03_TP|HSS_OEL63_TP|HSS_OEL39_TP|PHY_OEL18_TP|CCH_OEL37_TP|HSS_OEL22_TP|CSC_4TC31_TP|HSS_OEL33_TP|ECO_OEL40_TP|APM_4TC02_TP|PHY_OEL17_TP|CSC_OEL12_TP|HSS_OEL58_TP|CCH_OEL73_TP|CSC_4TC30_TP|FMA_4TC10_TP|APM_4TC01_TP|HSS_OEL50_TP|HSS_OEL56_TP|HSS_OEL65_TP|APM_4TC03_TP|HSS_OEL59_TP|IME_OEL38_TP|HSS_OEL25_TP|HSS_OEL66_TP|HSS_OEL42_TP|HSS_OEL43_TP|HSS_OEL53_TP|HSS_OEL52_TP|HSS_OEL32_TP|FMA_4TC13_TP|IME_OEL31_TP|HSS_OEL51_TP|PHY_OEL16_TP|PHY_OEL14_TP|HSS_OEL57_TP
E115;A+C;;HSS_OEL44_TP|HSS_OEL63_TP|FMA_4TC11_TP|APM_4TC20_TP|CSC_OEL10_TP|ECO_OEL30_TP|PHY_OEL18_TP|HSS_OEL46_TP|FMA_4TC12_TP|CSC_OEL07_TP|CSC_4TC31_TP|CSC_OEL13_TP|PHY_OEL17_TP|HSS_OEL21_TP|CCH_OEL73_TP|HSS_OEL22_TP|APM_4TC03_TP|HSS_OEL43_TP|HSS_OEL42_TP|ECO_OEL40_TP|FMA_4TC10_TP|HSS_OEL32_TP|CSC_4TC30_TP|IME_OEL38_TP|HSS_OEL53_TP|PHY_OEL14_TP|CSC_OEL12_TP|APM_4TC02_TP|APM_4TC01_TP|CCH_OEL37_TP|HSS_OEL39_TP|HSS_OEL52_TP|HSS_OEL57_TP|APM_OEL03_TP|HSS_OEL50_TP|HSS_OEL33_TP|FMA_4TC13_TP|HSS_OEL66_TP|HSS_OEL65_TP|HSS_OEL59_TP|HSS_OEL51_TP|PHY_OEL16_TP|HSS_OEL56_TP|CSC_OEL11_TP|IME_OEL31_TP|HSS_OEL25_TP|HSS_OEL58_TP|HSS_OEL61_TP
E116;A+C;;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CSC_4TC31_TP|ECO_OEL30_TP|APM_4TC20_TP|FMA_4TC11_TP|HSS_OEL25_TP|HSS_OEL44_TP|HSS_OEL21_TP|CCH_OEL73_TP|CSC_4TC30_TP|PHY_OEL14_TP|HSS_OEL63_TP|HSS_OEL46_TP|APM_4TC02_TP|HSS_OEL51_TP|FMA_4TC12_TP|CCH_OEL37_TP|HSS_OEL61_TP|ECO_OEL40_TP|CSC_OEL12_TP|HSS_OEL33_TP|PHY_OEL17_TP|HSS_OEL56_TP|APM_OEL03_TP|HSS_OEL22_TP|HSS_OEL58_TP|HSS_OEL42_TP|HSS_OEL39_TP|IME_OEL38_TP|PHY_OEL18_TP|CSC_OEL11_TP|FMA_4TC10_TP|PHY_OEL16_TP|HSS_OEL43_TP|HSS_OEL65_TP|APM_4TC03_TP|HSS_OEL57_TP|HSS_OEL66_TP|APM_4TC01_TP|HSS_OEL52_TP|IME_OEL31_TP|HSS_OEL59_TP|FMA_4TC13_TP|HSS_OEL53_TP|HSS_OEL32_TP|HSS_OEL50_TP
E117;A+B;;APM_4TC20_TP|CSC_OEL10_TP|ECO_OEL30_TP|HSS_OEL46_TP|FMA_4TC11_TP|HSS_OEL21_TP|CSC_OEL13_TP|CSC_OEL07_TP|CSC_4TC31_TP|PHY_OEL14_TP|PHY_OEL17_TP|HSS_OEL63_TP|HSS_OEL44_TP|HSS_OEL53_TP|HSS_OEL42_TP|PHY_OEL18_TP|HSS_OEL56_TP|HSS_OEL43_TP|PHY_OEL16_TP|HSS_OEL22_TP|APM_4TC02_TP|HSS_OEL50_TP|HSS_OEL32_TP|HSS_OEL65_TP|HSS_OEL57_TP|CSC_4TC30_TP|CCH_OEL37_TP|HSS_OEL25_TP|FMA_4TC13_TP|APM_4TC03_TP|IME_OEL38_TP|ECO_OEL40_TP|FMA_4TC12_TP|HSS_OEL39_TP|APM_OEL03_TP|CCH_OEL73_TP|CSC_OEL11_TP|HSS_OEL51_TP|IME_OEL31_TP|HSS_OEL59_TP|CSC_OEL12_TP|HSS_OEL58_TP|APM_4TC01_TP|FMA_4TC10_TP|HSS_OEL61_TP|HSS_OEL66_TP|HSS_OEL33_TP|HSS_OEL52_TP
E118;A+B;;APM_4TC20_TP|CSC_OEL10_TP|CSC_4TC31_TP|HSS_OEL44_TP|FMA_4TC11_TP|HSS_OEL63_TP|CSC_OEL13_TP|HSS_OEL46_TP|CSC_OEL07_TP|CSC_OEL11_TP|ECO_OEL30_TP|CSC_4TC30_TP|CSC_OEL12_TP|CCH_OEL37_TP|FMA_4TC12_TP|HSS_OEL21_TP|HSS_OEL33_TP|HSS_OEL65_TP|ECO_OEL40_TP|HSS_OEL25_TP|HSS_OEL50_TP|PHY_OEL17_TP|HSS_OEL59_TP|HSS_OEL39_TP|FMA_4TC10_TP|HSS_OEL61_TP|PHY_OEL14_TP|HSS_OEL32_TP|HSS_OEL58_TP|HSS_OEL57_TP|HSS_OEL22_TP|HSS_OEL42_TP|IME_OEL38_TP|APM_4TC01_TP|APM_4TC02_TP|CCH_OEL73_TP|HSS_OEL56_TP|PHY_OEL18_TP|FMA_4TC13_TP|HSS_OEL52_TP|HSS_OEL53_TP|HSS_OEL66_TP|HSS_OEL43_TP|APM_4TC03_TP|IME_OEL31_TP|APM_OEL03_TP|HSS_OEL51_TP|PHY_OEL16_TP
E119;A+B;;APM_4TC20_TP|FMA_4TC11_TP|CSC_OEL10_TP|CSC_4TC31_TP|ECO_OEL30_TP|HSS_OEL46_TP|HSS_OEL21_TP|CSC_OEL13_TP|HSS_OEL25_TP|CCH_OEL73_TP|CSC_OEL07_TP|APM_4TC03_TP|HSS_OEL42_TP|PHY_OEL18_TP|HSS_OEL63_TP|HSS_OEL44_TP|FMA_4TC12_TP|HSS_OEL39_TP|FMA_4TC10_TP|APM_4TC01_TP|PHY_OEL17_TP|HSS_OEL51_TP|HSS_OEL53_TP|CSC_OEL11_TP|CSC_OEL12_TP|HSS_OEL33_TP|HSS_OEL56_TP|CSC_4TC30_TP|HSS_OEL22_TP|APM_OEL03_TP|FMA_4TC13_TP|HSS_OEL66_TP|CCH_OEL37_TP|HSS_OEL65_TP|HSS_OEL32_TP|IME_OEL38_TP|PHY_OEL14_TP|HSS_OEL61_TP|PHY_OEL16_TP|APM_4TC02_TP|ECO_OEL40_TP|HSS_OEL58_TP|HSS_OEL52_TP|HSS_OEL50_TP|HSS_OEL59_TP|HSS_OEL43_TP|IME_OEL31_TP|HSS_OEL57_TP
E120;B+C;;FMA_4TC11_TP|CSC_OEL10_TP|ECO_OEL30_TP|HSS_OEL44_TP|CSC_OEL13_TP|CSC_4TC31_TP|APM_4TC20_TP|HSS_OEL21_TP|HSS_OEL58_TP|CCH_OEL37_TP|HSS_OEL50_TP|HSS_OEL42_TP|FMA_4TC12_TP|HSS_OEL63_TP|APM_OEL03_TP|HSS_OEL53_TP|CSC_OEL11_TP|HSS_OEL56_TP|HSS_OEL46_TP|PHY_OEL17_TP|APM_4TC03_TP|FMA_4TC13_TP|HSS_OEL61_TP|HSS_OEL65_TP|PHY_OEL18_TP|HSS_OEL32_TP|HSS_OEL33_TP|CSC_4TC30_TP|CCH_OEL73_TP|HSS_OEL25_TP|FMA_4TC10_TP|APM_4TC01_TP|HSS_OEL22_TP|CSC_OEL07_TP|HSS_OEL52_TP|CSC_OEL12_TP|HSS_OEL66_TP|PHY_OEL14_TP|ECO_OEL40_TP|HSS_OEL39_TP|HSS_OEL43_TP|IME_OEL38_TP|HSS_OEL51_TP|IME_OEL31_TP|HSS_OEL59_TP|APM_4TC02_TP|PHY_OEL16_TP|HSS_OEL57_TP
E121;B+C;;FMA_4TC11_TP|ECO_OEL30_TP|APM_4TC20_TP|CSC_OEL10_TP|FMA_4TC12_TP|HSS_OEL33_TP|CSC_OEL13_TP|HSS_OEL46_TP|HSS_OEL21_TP|HSS_OEL58_TP|HSS_OEL65_TP|CSC_4TC31_TP|HSS_OEL25_TP|APM_OEL03_TP|HSS_OEL44_TP|HSS_OEL32_TP|HSS_OEL63_TP|CSC_OEL07_TP|FMA_4TC13_TP|APM_4TC01_TP|PHY_OEL17_TP|HSS_OEL50_TP|ECO_OEL40_TP|CSC_OEL11_TP|HSS_OEL22_TP|APM_4TC03_TP|PHY_OEL18_TP|HSS_OEL43_TP|FMA_4TC10_TP|PHY_OEL14_TP|CSC_4TC30_TP|HSS_OEL42_TP|HSS_OEL39_TP|HSS_OEL61_TP|CSC_OEL12_TP|HSS_OEL66_TP|IME_OEL38_TP|CCH_OEL73_TP|CCH_OEL37_TP|HSS_OEL56_TP|HSS_OEL59_TP|APM_4TC02_TP|HSS_OEL53_TP|HSS_OEL57_TP|HSS_OEL51_TP|IME_OEL31_TP|PHY_OEL16_TP|HSS_OEL52_TP
